artist,album_id,N_songs,N_songs_wL,N_words,N_words_per_s,Avg_in_dict,Avg_in_NAWL,Avg_vulg,Avg_max_N_Anger,Avg_max_N_Fear,Avg_max_N_Happiness,Avg_max_N_Sadness,Avg_max_N_Disgust,Avg_max_N_Neutral,Avg_min_N_Anger,Avg_min_N_Fear,Avg_min_N_Happiness,Avg_min_N_Sadness,Avg_min_N_Disgust,Avg_min_N_Neutral,Avg_max_sum_Anger,Avg_max_sum_Fear,Avg_max_sum_Happiness,Avg_max_sum_Sadness,Avg_max_sum_Disgust,Avg_min_sum_Anger,Avg_min_sum_Fear,Avg_min_sum_Happiness,Avg_min_sum_Sadness,Avg_min_sum_Disgust
Hemp Gru,4F3TdpoEyY32fMoLjOMzv1,18,4,1318,1.60875907063038,0.941578148710167,0.249620637329287,0.00303490136570562,0.0182370820668693,0.0212765957446809,0.0638297872340426,0.00303951367781155,0,0.027355623100304,0.0151975683890578,0.0182370820668693,0.0455927051671733,0.00303951367781155,0,0.0212765957446809,2.23224568358663,2.52408229908815,3.67596274255319,2.28611262036474,1.79426130516717,1.60570752796353,1.83245438480243,2.71160558571429,1.60823179756839,1.26739061215805
Hemp Gru,6T43FZST3rD9GtMJrc8Iiw,16,16,8053,2.00755807097926,0.950329069911834,0.197441947100459,0.00620886626102074,0.0169811320754717,0.0308176100628931,0.0654088050314465,0.0125786163522013,0.00314465408805031,0.0333333333333333,0.0106918238993711,0.0283018867924528,0.0465408805031447,0.0113207547169811,0.00314465408805031,0.0283018867924528,2.1595887991195,2.45184386685535,3.64033763075472,2.21013989427673,1.79168767641509,1.51519012522013,1.75991510339623,2.49977739056604,1.52955345559748,1.24559387566038
Hemp Gru,7uOFf4uwEyaXF2egXAz7NV,1,1,505,2.64879125951336,0.902970297029703,0.140594059405941,0.00594059405940594,0,0,0.0704225352112676,0,0.0140845070422535,0.028169014084507,0,0,0.0422535211267606,0,0.0140845070422535,0.028169014084507,1.8305044084507,2.37620881971831,3.63362225492958,1.90784881408451,1.64066450422535,1.34428796619718,1.85446009295775,2.8616427915493,1.41290479577465,1.25418322112676
Hemp Gru,5mkCQ0kkPnkCH2634nGqob,1,1,502,1.9378273943942,0.868525896414343,0.163346613545817,0,0.0365853658536585,0.024390243902439,0.0853658536585366,0,0,0.0487804878048781,0.0121951219512195,0.024390243902439,0.0487804878048781,0,0,0.0365853658536585,2.06991200731707,2.2750251402439,3.67814985243902,2.05827377073171,1.72221304390244,1.19567784878049,1.3662011,2.13610937317073,1.20007296829268,0.971909523170732
Hemp Gru,0GDLH4TAPZzZwN2DIH81hJ,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Hemp Gru,4CcQ2xe060n05AWFj1J4Eh,1,1,380,1.9962176927926,0.955263157894737,0.165789473684211,0.00263157894736842,0,0,0.126984126984127,0,0,0,0,0,0.0952380952380952,0,0,0,1.88945414603175,2.18425811428571,3.91703975238095,2.06353727619048,1.47960476190476,1.53140684761905,1.77983537777778,3.16992267619048,1.67462577777778,1.19626464126984
Hemp Gru,477pvyFmwnjY4DG7FH5mq0,1,1,371,1.92347573620904,0.975741239892183,0.212938005390836,0.00808625336927224,0.0253164556962025,0.0506329113924051,0.0759493670886076,0.0253164556962025,0.0126582278481013,0.0379746835443038,0.0126582278481013,0.0379746835443038,0.0506329113924051,0.0253164556962025,0.0126582278481013,0.0126582278481013,2.17471778734177,2.54957806582279,3.6818313164557,2.20178333417722,1.79717084177215,1.60172561772152,1.92645786202532,2.7325183164557,1.66198744556962,1.34648744303797
Hemp Gru,4OQzJRBjApyiXVKnqx52H0,1,1,363,1.7624781510973,0.887052341597796,0.173553719008264,0.00275482093663912,0,0.0317460317460317,0.0634920634920635,0,0,0.0158730158730159,0,0.0317460317460317,0.0476190476190476,0,0,0.0158730158730159,1.88497716825397,2.21184372539683,3.85390947142857,1.85868041111111,1.59987338253968,1.16431510634921,1.49979650793651,2.55924117777778,1.1492787047619,0.919233034920635
Hemp Gru,5X1aQtjgSg4tuxSoJR2HZu,1,1,579,2.29306930693069,0.951640759930915,0.146804835924007,0.00690846286701209,0.0470588235294118,0,0.105882352941176,0,0,0.0117647058823529,0.0117647058823529,0,0.0470588235294118,0,0,0,2.09426847176471,2.42924417529412,3.70527905058824,2.20283224705882,1.67977207529412,1.37456007411765,1.53685267647059,2.15537121294118,1.44186358823529,1.08684430705882
Hemp Gru,2XuYpi1dONJF5qdqZZBaxR,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Hemp Gru,2tCsEq8J32HaclMsfgo8vB,1,1,328,1.8621233883833,0.810975609756098,0.182926829268293,0.0274390243902439,0.0166666666666667,0,0.05,0.0333333333333333,0.0166666666666667,0.0333333333333333,0.0166666666666667,0,0.05,0.0333333333333333,0.0166666666666667,0.0166666666666667,2.27499999833333,2.295679025,3.24812442666667,2.09769704,1.94271130166667,1.31115859,1.36149097333333,2.06149099833333,1.22065527,1.14259258833333
Hemp Gru,1nn3n4d5QMfEhZjqhFBqt5,1,1,414,1.79844395501284,0.954106280193237,0.229468599033816,0.0314009661835749,0,0,0.0210526315789474,0,0,0.0105263157894737,0,0,0.0210526315789474,0,0,0.0105263157894737,2.36269308842105,2.6208727031579,3.19725598526316,2.66854100526316,2.45219671473684,1.73546262105263,1.92944969052632,2.40000002210526,1.93960111789474,1.88452541473684
Hemp Gru,1FR5uzJyQmi8ZxDFh0SEaJ,1,1,603,2.36695216636965,0.963515754560531,0.243781094527363,0.0033167495854063,0.0408163265306122,0.0340136054421769,0.0272108843537415,0.0272108843537415,0,0.0340136054421769,0.00680272108843537,0.0340136054421769,0.0204081632653061,0.0272108843537415,0,0.0272108843537415,2.14465958163265,2.6304630170068,3.5588696877551,2.25869719251701,1.7553346244898,1.38230905646258,1.7194119877551,2.24241719387755,1.42453048911565,1.10400797959184
Jan-Rapowanie,2IwUMMR9RGNY1VhK24kb2G,12,9,3495,2.25230305237007,0.954792560801144,0.232618025751073,0.00543633762517883,0.00492004920049201,0.011070110701107,0.0910209102091021,0.015990159901599,0.001230012300123,0.043050430504305,0.001230012300123,0.011070110701107,0.0504305043050431,0.011070110701107,0.001230012300123,0.033210332103321,2.03043141537515,2.29720914920049,3.85369516211562,2.07917109138991,1.61725416851169,1.58869755756458,1.8176813200492,2.93933343923739,1.60361189372694,1.2645612795818
Jan-Rapowanie,40s5bwMReqc0SbBXCxHmdK,14,7,2480,2.23115684582796,0.936290322580645,0.208064516129032,0.0161290322580645,0.0174418604651163,0.0232558139534884,0.12015503875969,0.0174418604651163,0.00193798449612403,0.00968992248062015,0.00581395348837209,0.0213178294573643,0.0775193798449612,0.0174418604651163,0.00193798449612403,0.00968992248062015,1.99748917093023,2.22839642422481,4.04854210639535,2.00208292248062,1.59542365271318,1.47454807151163,1.67509080949612,2.99980538139535,1.4514165001938,1.17183047713178
Jan-Rapowanie,1TVBLBM3uEWbalXuc5e5aZ,10,6,2178,2.20628456816386,0.942148760330578,0.19880624426079,0.0261707988980716,0.023094688221709,0.0115473441108545,0.0669745958429561,0.0161662817551963,0.0092378752886836,0.0369515011547344,0.0184757505773672,0.0115473441108545,0.0415704387990762,0.0161662817551963,0.0092378752886836,0.023094688221709,2.20458674549654,2.30172303533487,3.65197100900693,2.12956867990762,1.82153093163972,1.68090975727483,1.72833982886836,2.65535954018476,1.58301413140878,1.39025901270208
Jan-Rapowanie,1Bz6oxCgOTiStxthJgyW3C,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-Rapowanie,4fzx74HFFIAxJCOOllsFYq,1,1,413,2.4807188678792,0.929782082324455,0.200968523002421,0.00968523002421307,0.0120481927710843,0,0.0602409638554217,0,0,0.0843373493975904,0.0120481927710843,0,0.0240963855421687,0,0,0.072289156626506,2.0398173939759,2.3057014313253,4.02602720361446,2.09786153614458,1.62873717228916,1.45384959277108,1.66357737831325,2.86557340481928,1.44696735783133,1.14698107951807
Jan-Rapowanie,1385ark3igQVcKdi3Xc6ZP,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-Rapowanie,3Yn1AhyyC8A9XegvrhHFkP,1,1,380,1.88509829795467,0.984210526315789,0.239473684210526,0.00526315789473684,0.010989010989011,0,0.043956043956044,0,0,0.032967032967033,0,0,0.032967032967033,0,0,0.021978021978022,2.26174827142857,2.50590153626374,3.57171036813187,2.12352463076923,1.58504743626374,1.96808182417582,2.17466582087912,3.05057765714286,1.83007734065934,1.32696221648352
Jan-Rapowanie,7cExJ1jkUFa3bTEFcXdb56,1,1,243,1.43617021276596,0.979423868312757,0.176954732510288,0.00411522633744856,0,0,0.0465116279069768,0,0,0.0465116279069768,0,0,0.0232558139534884,0,0,0.0465116279069768,1.66626913953488,2.27807589069767,3.85266350465116,1.99297690232558,1.41744516511628,0.971344346511628,1.32316301860465,2.46208508604651,1.12939774883721,0.818591393023256
Jan-Rapowanie,2NkBmLBPqSVRzjghMp3W1o,1,1,371,2.23495322260977,0.956873315363881,0.188679245283019,0.00269541778975741,0,0.0285714285714286,0.0285714285714286,0.0285714285714286,0,0.0142857142857143,0,0.0285714285714286,0.0285714285714286,0.0285714285714286,0,0.0142857142857143,1.91098901,2.30107852428571,4.06170130428572,2.08536833571429,1.61906798,1.68697598428571,2.07291410142857,3.61912905857143,1.89365079857143,1.42822548714286
Jan-Rapowanie,47l0ss5pDfXqkwg08QjXzt,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-Rapowanie,2dltBhx7rjyuf8cy3hu2wz,1,1,567,2.09236673616621,0.959435626102293,0.225749559082892,0.0246913580246914,0.0078125,0.0234375,0.125,0.0078125,0.015625,0.0234375,0.0078125,0.0234375,0.0859375,0.0078125,0.015625,0,2.1014919515625,2.52053494921875,3.82768069609375,2.17462259375,1.812554375,1.2422504953125,1.387232778125,2.44848509140625,1.2497984171875,1.0909442515625
Jan-Rapowanie,1dtUnxwHgOtoLe6d4k86M9,1,1,486,2.30109278233367,0.950617283950617,0.224279835390947,0.0185185185185185,0.018348623853211,0.0091743119266055,0.128440366972477,0,0,0.0275229357798165,0.0091743119266055,0.0091743119266055,0.055045871559633,0,0,0.018348623853211,2.11922684862385,2.27620949541284,3.97258168165138,2.06314853577982,1.69238610091743,1.5296139440367,1.70278886422018,2.83202649724771,1.49124388623853,1.24664784036697
Jan-Rapowanie,0lpKr3eQ7DpCUBrvr6Nt2n,1,1,449,2.35980448835865,0.88641425389755,0.120267260579065,0.0066815144766147,0,0,0.166666666666667,0.037037037037037,0,0.0555555555555556,0,0,0.0740740740740741,0.037037037037037,0,0.0555555555555556,1.87414264814815,2.2278674462963,4.17126996851852,2.02630054074074,1.47728712592593,1.1669304537037,1.40363510185185,2.49602987777778,1.26580142592593,0.944681862962963
Jan-Rapowanie,42kRKVd4efwKmW4GFFdESx,1,1,446,2.53217738867787,0.92152466367713,0.188340807174888,0.0224215246636771,0,0,0.107142857142857,0,0.0119047619047619,0.0833333333333333,0,0,0.0952380952380952,0,0.0119047619047619,0.0833333333333333,1.94561457738095,2.15216724880952,4.31997019523809,1.9552977952381,1.54041175119048,1.49191087857143,1.60634578928571,3.031779975,1.42935151666667,1.17477275952381
Jan-Rapowanie,4LoQp6oCgvWbQqDrwYjNSV,1,1,300,2.03289219572686,0.963333333333333,0.293333333333333,0.00666666666666667,0.0113636363636364,0.0113636363636364,0.227272727272727,0,0,0.0340909090909091,0,0.0113636363636364,0.102272727272727,0,0,0.0113636363636364,1.93542800113636,2.19745531022727,4.48990711363636,1.94789238863636,1.60575305795455,1.15501165795455,1.37355930227273,2.71863670795455,1.1087963,0.929940429545455
Jan-Rapowanie,4uKjZWfpxWGvXoC7XHvRPw,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-Rapowanie,5ANdgoZWkGy0Bhvdb23smr,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-Rapowanie,1qn9aL8fLlsXPp1eRqowCw,1,1,347,1.79004384833634,0.93371757925072,0.172910662824208,0.00288184438040346,0.0333333333333333,0,0.0666666666666667,0,0,0.0166666666666667,0.0333333333333333,0,0.0333333333333333,0,0,0,2.25750236166667,2.34031338333333,3.507407425,2.16075498833333,1.82383665666667,1.59413579166667,1.67160493333333,2.37867998333333,1.45966287833333,1.29945394666667
Jan-Rapowanie,6QVgvQkcR4Nj2HvNpHt1Nf,1,1,316,1.58908160135173,0.917721518987342,0.14873417721519,0.0221518987341772,0,0,0.25531914893617,0.0212765957446809,0,0.0212765957446809,0,0,0.148936170212766,0.0212765957446809,0,0.0212765957446809,1.96162938723404,2.32114929148936,4.47035825744681,2.16615143404255,1.60529185744681,1.40804387234043,1.7701400212766,3.07828696170213,1.58056011914894,1.16666665744681
Kaliber 44,2vfhcg8uaaiWzccalShMHs,18,12,5273,1.92662105815451,0.947278589038498,0.197420823060876,0.00284468044756306,0.010566762728146,0.0288184438040346,0.145052833813641,0.00672430355427474,0.000960614793467819,0.0451488952929875,0.00288184438040346,0.0268972142170989,0.069164265129683,0.00672430355427474,0.000960614793467819,0.037463976945245,1.90052687598463,2.17706523669549,3.98099851277618,1.99111081777137,1.55882595465898,1.30732397617675,1.55389170576369,2.67673265936599,1.37628450893372,1.08768134034582
Kaliber 44,16x3nqVpjC79YqrfNHDxNc,14,8,2512,1.54949533455097,0.964968152866242,0.170382165605096,0.00318471337579618,0.014018691588785,0.0210280373831776,0.0677570093457944,0.00934579439252336,0.00233644859813084,0.0420560747663551,0.014018691588785,0.0163551401869159,0.0467289719626168,0.00934579439252336,0.00233644859813084,0.0373831775700935,1.93289533037383,2.17047087570093,3.68381727943925,1.93822390817757,1.63355033971963,1.37787229649533,1.58041442640187,2.61249568434579,1.36071505280374,1.1289473364486
Kaliber 44,1AJ2iLbf1DzIBxgky8XbUy,18,8,3423,1.61952399336861,0.962021618463336,0.194858311422729,0.004674262342974,0.0299850074962519,0.0134932533733133,0.055472263868066,0.0134932533733133,0.00149925037481259,0.0914542728635682,0.0269865067466267,0.0134932533733133,0.0434782608695652,0.0119940029985007,0.00149925037481259,0.0899550224887556,1.89973477196402,2.15731993193403,3.7738802041979,1.89698841214393,1.55414060914543,1.37622943583208,1.55057843268366,2.58242463973014,1.36028027601199,1.12281781049475
Kaliber 44,2YH6BUM898I2ddZYnggaJU,13,9,3676,1.67354797177914,0.964091403699674,0.224700761697497,0.00652883569096844,0.0254237288135593,0.0169491525423729,0.0774818401937046,0.013317191283293,0.00484261501210654,0.0399515738498789,0.00242130750605327,0.0157384987893463,0.0338983050847458,0.013317191283293,0.00484261501210654,0.0314769975786925,2.00397342409201,2.33771030835351,3.82854418631961,2.03600401634383,1.6646247811138,1.34595723789346,1.61611410145278,2.57366190460048,1.35509923510896,1.12301588002421
Kękę,2iCgVdBYbL4LnREru6bE3k,13,7,2887,1.96625157667904,0.963976446137859,0.199168687218566,0.00138552130239002,0.0330434782608696,0.0121739130434783,0.0573913043478261,0.00695652173913044,0,0.0295652173913043,0.0156521739130435,0.0121739130434783,0.0226086956521739,0.00695652173913044,0,0.0243478260869565,2.06123250504348,2.23288367634783,3.78868948034783,2.06683389965217,1.62590982556522,1.27337173391304,1.46068003391304,2.40951195634783,1.28529048382609,1.00868945321739
Kękę,1VsxbRBYcGv9Er6GOdox6f,14,12,4040,1.69709179796374,0.953217821782178,0.199752475247525,0,0.0136307311028501,0.00743494423791822,0.106567534076828,0.0198265179677819,0,0.023543990086741,0.00371747211895911,0.00743494423791822,0.0669144981412639,0.0198265179677819,0,0.0198265179677819,1.94998577980173,2.24271886468402,3.99630030346964,2.09489512763321,1.56896284423792,1.26188304597274,1.48262274399009,2.61186400904585,1.35459401871128,1.00894147806691
Kękę,6KRh8tJgo06v6v1n2kOL9k,13,10,3895,1.71850643921495,0.970731707317073,0.226700898587933,0.00333761232349166,0.028312570781427,0.0192525481313703,0.0758776896942242,0.0169875424688562,0.00226500566251416,0.0215175537938845,0.00906002265005663,0.0169875424688562,0.0498301245753114,0.0169875424688562,0.00226500566251416,0.0203850509626274,2.08950697587769,2.40308806194791,3.8001819011325,2.21551666002265,1.66833548312571,1.42583773148358,1.67273505300113,2.63864617078143,1.5167511195923,1.14322360249151
Kękę,0iNtw39DZvUOMeEcM1nTxD,13,8,3280,1.79578035416293,0.907621951219512,0.196646341463415,0.00914634146341463,0.0155038759689922,0.0232558139534884,0.0868217054263566,0.00310077519379845,0.00310077519379845,0.0294573643410853,0.0108527131782946,0.0201550387596899,0.0341085271317829,0.00310077519379845,0.00310077519379845,0.0232558139534884,2.0678946103876,2.29171138062016,3.85205837162791,2.06968352589147,1.66741535317829,1.43798007829457,1.61996509829457,2.5436350275969,1.42675855054264,1.15300469565891
Kękę,39LOBYHVpDqfzxIIXRjaWK,15,10,3513,1.7401236958979,0.925419869057785,0.183603757472246,0.0148021633931113,0.0170542635658915,0.013953488372093,0.125581395348837,0.00310077519379845,0.00310077519379845,0.0263565891472868,0.0062015503875969,0.013953488372093,0.0651162790697674,0.00155038759689922,0,0.0201550387596899,2.03354645875969,2.24530686697674,3.96167541906977,2.00041189736434,1.66935554868217,1.5006548296124,1.66699241782946,2.82691757689922,1.44455598356589,1.22539035472868
Kękę,5e8OcPqHfm15EqiXvw63oZ,1,1,333,1.80104168356833,0.981981981981982,0.219219219219219,0,0.0273972602739726,0,0.10958904109589,0,0,0,0,0,0.0684931506849315,0,0,0,2.24046755342466,2.33270890410959,3.93845374109589,2.29325214383562,1.73430122328767,1.46370448356164,1.57005425753425,2.67047183424658,1.55820941780822,1.07417165068493
Kękę,3QS46SMbBpq0tlugNMk7xK,1,1,455,1.84051809573121,0.962637362637363,0.158241758241758,0.0021978021978022,0.0138888888888889,0,0.0972222222222222,0.0138888888888889,0,0.0555555555555556,0.0138888888888889,0,0.0277777777777778,0,0,0.0416666666666667,1.83740900972222,2.09943809305556,4.10361272777778,1.851693575,1.4629431875,1.28302074722222,1.46238918194444,2.79665244861111,1.22230136666667,1.01723251388889
Kękę,3vg3nXZU5CNfLny9cBIl1N,1,1,367,1.8732135565537,0.920980926430518,0.237057220708447,0.00544959128065395,0.0114942528735632,0.0114942528735632,0.183908045977012,0,0,0.0114942528735632,0,0.0114942528735632,0.172413793103448,0,0,0,1.87364508850575,2.36136491264368,4.21907032528736,2.12576545747126,1.61574483333333,1.10680486781609,1.28968136896552,2.7020417954023,1.2078625954023,0.909323120689655
Kękę,7nv8kWkMj21fwSEgCfxFuU,1,1,387,1.97080961062506,0.904392764857881,0.188630490956072,0.00258397932816537,0.0136986301369863,0,0.0136986301369863,0,0,0.0136986301369863,0.0136986301369863,0,0,0,0,0.0136986301369863,1.80183819863014,2.18325329452055,3.8218983369863,1.8539788630137,1.52347499863014,1.35608633424658,1.60984268767123,2.71849514109589,1.36227218493151,1.02007962465753
Kękę,2JRtVCOdhQTkTcM7noivf5,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kękę,69vgKLC9S0ZBBWWdyVrju4,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kękę,0MayDdp9OJDlFypVJtfWd0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kękę,0QmCCAzpOWe5AlXD11mkJQ,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kękę,0Tx5t1hQIPFzdWU1mgMVCN,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kękę,0UddlM8ZcooY49ruRdxaqe,1,1,446,2.49844547394838,0.97085201793722,0.147982062780269,0,0,0,0.0303030303030303,0,0,0,0,0,0,0,0,0,1.99810067121212,2.16034273787879,3.93147285606061,1.92506258636364,1.53543986969697,1.26424500909091,1.31887246818182,2.26810842272727,1.10575844242424,0.94781145
Kękę,3TrrBeDjLfHQfVnI00CpGt,1,1,492,2.55930087390762,0.916666666666667,0.17479674796748,0,0.0348837209302326,0.0116279069767442,0.0465116279069768,0.0232558139534884,0,0,0.0232558139534884,0.0116279069767442,0.0348837209302326,0.0232558139534884,0,0,2.03967764302326,1.98983878023256,3.46533193372093,2.09472059418605,1.66384203837209,1.8951073127907,1.85237439069767,3.20206419186047,1.95520227674419,1.55389040465116
Kękę,5KcOZY1jPLXgFLuE0gHG9U,6,3,1176,1.82529901688402,0.931122448979592,0.167517006802721,0.0110544217687075,0.0406091370558376,0.0101522842639594,0.142131979695431,0.0152284263959391,0.0050761421319797,0.0304568527918782,0.0203045685279188,0.0101522842639594,0.0913705583756345,0.0152284263959391,0.0050761421319797,0.0253807106598985,2.10464662335025,2.24097212030457,3.70553315228426,1.99964568426396,1.71813673299492,1.4329978177665,1.56927269187817,2.59440757055838,1.34543075482234,1.17697803857868
Kękę,4auZg0BzUq3ZmJu19Tl8a4,1,1,338,1.58758489821608,0.911242603550296,0.201183431952663,0.0207100591715976,0,0,0.147058823529412,0,0.0147058823529412,0.0294117647058824,0,0,0.0441176470588235,0,0.0147058823529412,0.0147058823529412,1.88189205882353,2.14672363676471,4.13340039117647,1.84588153382353,1.55821601029412,1.17454330588235,1.33111278235294,2.50498575294118,1.13597705588235,0.943815977941176
Kuba Knap,0xBhipCiQDqEsdBZmnzmpX,12,3,1300,1.81229123799009,0.965384615384615,0.227692307692308,0.00384615384615385,0.0101351351351351,0.0337837837837838,0.0945945945945946,0.0168918918918919,0.0202702702702703,0.0135135135135135,0.00675675675675676,0.0337837837837838,0.0371621621621622,0.0135135135135135,0.0202702702702703,0.0135135135135135,2.03465965675676,2.3733926222973,3.82621324358108,2.09799703378378,1.65466428614865,1.5065161277027,1.78883691081081,2.70488758716216,1.53409178378378,1.25637175608108
Kuba Knap,2dYBwrqaimJ1ZXXiWJFjXG,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuba Knap,6NySlYu66tzPksIZAA1t0V,8,5,1853,1.62508221881166,0.953049109552078,0.200755531570426,0.0032379924446843,0.021505376344086,0.021505376344086,0.0645161290322581,0.0241935483870968,0.00268817204301075,0.0456989247311828,0.00268817204301075,0.0188172043010753,0.0295698924731183,0.021505376344086,0.00268817204301075,0.0376344086021505,2.1637946905914,2.43633779489247,3.63671576935484,2.24075605537634,1.78467819032258,1.60295469354839,1.84279170349462,2.6832533077957,1.67380449166667,1.31605550994624
Kuba Knap,11sL4TPRWTB33dvMC6gyLo,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuba Knap,19lIzafdtYVBDgXHSk0w26,14,4,1486,1.45943965767006,0.9185733512786,0.182368775235532,0.00403768506056528,0.011070110701107,0.018450184501845,0.125461254612546,0.00738007380073801,0.018450184501845,0.040590405904059,0.00738007380073801,0.018450184501845,0.0848708487084871,0.00738007380073801,0.018450184501845,0.022140221402214,1.96893955904059,2.2540395800738,3.80625730811808,2.03911859557196,1.65635350295203,1.47669283800738,1.75808705867159,2.85434342435424,1.52394318892989,1.23168912066421
Kuba Knap,0VxPQJt8c5pKKHbsyIVyWV,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuba Knap,62NvNu7rix2iLJOnehV5rl,15,11,3786,1.43517816527672,0.932382461701004,0.184363444268357,0.00475435816164818,0.0114613180515759,0.0200573065902579,0.157593123209169,0.00573065902578797,0.00286532951289398,0.0458452722063037,0,0.0200573065902579,0.0873925501432665,0.00573065902578797,0.00286532951289398,0.0429799426934097,1.91559828939828,2.12898573123209,3.96495485530086,1.9616068277937,1.56667299856734,1.21154152048711,1.38286331805158,2.45272412836676,1.22098037363897,1.00341533295129
Kuba Knap,1fzEs8WVHmMmsRbKVDwPnY,17,9,3716,1.56255847505058,0.92465016146394,0.188912809472551,0.0129171151776103,0.0170940170940171,0.0170940170940171,0.106837606837607,0.0056980056980057,0.0056980056980057,0.037037037037037,0.00997150997150997,0.0170940170940171,0.0626780626780627,0.0056980056980057,0.0056980056980057,0.0341880341880342,2.07381331680912,2.34477093433048,3.71668251125356,2.06962504900285,1.76420138717949,1.46992617022792,1.70695549843305,2.64090998646724,1.45633051381766,1.26355203846154
Kuba Knap,2qTjMsGzfmImT8YdmfxHjN,10,2,669,1.50671264129654,0.926756352765321,0.144992526158445,0.0104633781763827,0.0309278350515464,0.0309278350515464,0.0824742268041237,0,0.0103092783505155,0.0412371134020619,0.0206185567010309,0.0309278350515464,0.0412371134020619,0,0.0103092783505155,0.0412371134020619,2.08351689896907,2.33964811649485,3.5236144443299,2.1146503371134,1.6936147,1.62883659690722,1.87082560618557,2.58379595257732,1.64807472268041,1.33609421443299
Kuba Knap,3BeJoSxUyTGkJfvpNPMWge,15,8,3089,1.66371248635341,0.948203302039495,0.195532534800906,0.00971188086759469,0.0231788079470199,0.021523178807947,0.0811258278145695,0.0132450331125828,0.00662251655629139,0.0264900662251656,0.0149006622516556,0.0198675496688742,0.0364238410596027,0.00993377483443709,0.00662251655629139,0.0248344370860927,2.15124339900662,2.33247141953642,3.74386811821192,2.14544412682119,1.76007168344371,1.45507964933775,1.59866215397351,2.3914973910596,1.41859699221854,1.18108260115894
Kuba Knap,2v9REehJrwCBiv1j5gAPLm,16,10,3946,1.40954899790211,0.931829700963,0.175874303091738,0.0141915864166244,0.0187319884726225,0.0172910662824208,0.10806916426513,0.00720461095100865,0.00288184438040346,0.0389048991354467,0.0144092219020173,0.0172910662824208,0.0504322766570605,0.00720461095100865,0.00288184438040346,0.031700288184438,2.04481329409222,2.28261470576369,3.85589036440922,2.08525969971182,1.66823588069164,1.43950486685879,1.63363936138329,2.61545236757925,1.46354282435159,1.18028050720461
Kuba Knap,1VuW23m88wa4DByWAxrur2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuba Knap,6dBV0kaunwc9ifYZuJG6Eh,1,1,328,1.80401172607622,0.942073170731707,0.149390243902439,0.0121951219512195,0.0408163265306122,0,0.142857142857143,0,0,0.0204081632653061,0.0204081632653061,0,0.0408163265306122,0,0,0.0204081632653061,2.06512007755102,2.43755449387755,3.84067391836735,2.19050526734694,1.59773823469388,1.1628583122449,1.41121573877551,2.10238970816327,1.12811791020408,0.902203614285714
Kuba Knap,3K2VYh1uoveVUzfOE8Pzdg,1,1,451,2.09643605870021,0.917960088691796,0.152993348115299,0.00443458980044346,0.0289855072463768,0,0.0869565217391304,0.0289855072463768,0,0.0869565217391304,0.0144927536231884,0,0.0434782608695652,0.0144927536231884,0,0.0869565217391304,2.03373383913043,2.24815227101449,3.79299312318841,2.11334075942029,1.68444196666667,1.23458854347826,1.38271604782609,2.33302366376812,1.25300383188406,1.0207275173913
Kuba Knap,1a5WrlpPHu8q65Ak1vjKXe,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuba Knap,1CHdTu4Kbs0RtMI15ku6Ky,1,1,515,2.1027102506104,0.930097087378641,0.166990291262136,0,0.0813953488372093,0,0.0697674418604651,0,0.0116279069767442,0.0465116279069768,0.0116279069767442,0,0.0348837209302326,0,0.0116279069767442,0.0465116279069768,2.33217383953488,2.31118728372093,3.5609719872093,2.18299872906977,1.86841583139535,1.37875172790698,1.49509705,2.44749221744186,1.33884913139535,1.16277412209302
Kuba Knap,5lWxjANzaDsNiruJfwlELU,1,1,318,1.31976493243468,0.949685534591195,0.226415094339623,0.00943396226415094,0,0.0277777777777778,0.0555555555555556,0.0277777777777778,0,0.0416666666666667,0,0.0277777777777778,0.0277777777777778,0.0277777777777778,0,0.0277777777777778,1.91529161805556,2.31947410694444,3.90068061527778,2.16368906111111,1.59133626111111,1.56173827777778,1.88551557916667,2.98773346527778,1.75740938333333,1.29893755833333
